areaName,date,newCasesByPublishDate
Rhondda Cynon Taf,2022-03-21,129
Rhondda Cynon Taf,2022-03-22,245
Rhondda Cynon Taf,2022-03-23,88
Rhondda Cynon Taf,2022-03-24,133
Rhondda Cynon Taf,2022-03-25,122
Rhondda Cynon Taf,2022-03-26,0
Rhondda Cynon Taf,2022-03-27,0
Rhondda Cynon Taf,2022-03-28,136
Rhondda Cynon Taf,2022-03-29,196
Rhondda Cynon Taf,2022-03-30,99
Rhondda Cynon Taf,2022-03-31,57
Rhondda Cynon Taf,2022-04-01,75
Rhondda Cynon Taf,2022-04-02,0
Rhondda Cynon Taf,2022-04-03,0
Rhondda Cynon Taf,2022-04-04,86
Rhondda Cynon Taf,2022-04-05,80
Rhondda Cynon Taf,2022-04-06,25
Rhondda Cynon Taf,2022-04-07,33
Rhondda Cynon Taf,2022-04-08,13
Rhondda Cynon Taf,2022-04-09,0
Rhondda Cynon Taf,2022-04-10,0
Rhondda Cynon Taf,2022-04-11,18
Rhondda Cynon Taf,2022-04-12,28
Rhondda Cynon Taf,2022-04-13,20
Rhondda Cynon Taf,2022-04-14,15
Rhondda Cynon Taf,2022-04-15,0
Rhondda Cynon Taf,2022-04-16,0
Rhondda Cynon Taf,2022-04-17,0
Rhondda Cynon Taf,2022-04-18,0
Rhondda Cynon Taf,2022-04-19,13
Rhondda Cynon Taf,2022-04-20,33
Rhondda Cynon Taf,2022-04-21,10
Rhondda Cynon Taf,2022-04-22,8
Rhondda Cynon Taf,2022-04-23,0
Rhondda Cynon Taf,2022-04-24,0
Rhondda Cynon Taf,2022-04-25,4
Rhondda Cynon Taf,2022-04-26,18
Rhondda Cynon Taf,2022-04-27,6
Rhondda Cynon Taf,2022-04-28,5
Rhondda Cynon Taf,2022-04-29,3
Rhondda Cynon Taf,2022-04-30,0
Rhondda Cynon Taf,2022-05-01,0
Rhondda Cynon Taf,2022-05-02,0
Rhondda Cynon Taf,2022-05-03,2
Rhondda Cynon Taf,2022-05-04,10
Rhondda Cynon Taf,2022-05-05,10
Rhondda Cynon Taf,2022-05-06,0
Rhondda Cynon Taf,2022-05-07,0
Rhondda Cynon Taf,2022-05-08,0
Rhondda Cynon Taf,2022-05-09,5
Rhondda Cynon Taf,2022-05-10,11
Rhondda Cynon Taf,2022-05-11,1
Rhondda Cynon Taf,2022-05-12,3
Rhondda Cynon Taf,2022-05-13,3
Rhondda Cynon Taf,2022-05-14,0
Rhondda Cynon Taf,2022-05-15,0
