areaName,date,newCasesByPublishDate
Northumberland,2022-07-22,0
Northumberland,2022-07-23,0
Northumberland,2022-07-24,0
Northumberland,2022-07-25,0
Northumberland,2022-07-26,0
Northumberland,2022-07-27,87
Northumberland,2022-07-28,0
Northumberland,2022-07-29,0
Northumberland,2022-07-30,0
Northumberland,2022-07-31,0
Northumberland,2022-08-01,0
Northumberland,2022-08-02,0
Northumberland,2022-08-03,65
Northumberland,2022-08-04,0
Northumberland,2022-08-05,0
Northumberland,2022-08-06,0
Northumberland,2022-08-07,0
Northumberland,2022-08-08,0
Northumberland,2022-08-09,0
Northumberland,2022-08-10,50
Northumberland,2022-08-11,0
Northumberland,2022-08-12,0
Northumberland,2022-08-13,0
Northumberland,2022-08-14,0
Northumberland,2022-08-15,0
Northumberland,2022-08-16,0
Northumberland,2022-08-17,46
Northumberland,2022-08-18,0
Northumberland,2022-08-19,0
Northumberland,2022-08-20,0
Northumberland,2022-08-21,0
Northumberland,2022-08-22,0
Northumberland,2022-08-23,0
Northumberland,2022-08-24,34
Northumberland,2022-08-25,0
Northumberland,2022-08-26,0
Northumberland,2022-08-27,0
Northumberland,2022-08-28,0
Northumberland,2022-08-29,0
Northumberland,2022-08-30,0
Northumberland,2022-08-31,33
Northumberland,2022-09-01,0
Northumberland,2022-09-02,0
Northumberland,2022-09-03,0
Northumberland,2022-09-04,0
Northumberland,2022-09-05,0
Northumberland,2022-09-06,0
Northumberland,2022-09-07,0
Northumberland,2022-09-08,30
Northumberland,2022-09-09,0
Northumberland,2022-09-10,0
Northumberland,2022-09-11,0
Northumberland,2022-09-12,0
Northumberland,2022-09-13,0
Northumberland,2022-09-14,0
Northumberland,2022-09-15,35
Northumberland,2022-09-16,0
Northumberland,2022-09-17,0
Northumberland,2022-09-18,0
Northumberland,2022-09-19,0
Northumberland,2022-09-20,0
Northumberland,2022-09-21,0
Northumberland,2022-09-22,53
Northumberland,2022-09-23,0
Northumberland,2022-09-24,0
Northumberland,2022-09-25,0
Northumberland,2022-09-26,0
Northumberland,2022-09-27,0
Northumberland,2022-09-28,0
Northumberland,2022-09-29,69
Northumberland,2022-09-30,0
Northumberland,2022-10-01,0
Northumberland,2022-10-02,0
Northumberland,2022-10-03,0
