areaName,date,newCasesByPublishDate
North Lanarkshire,2022-09-13,0
North Lanarkshire,2022-09-14,29
North Lanarkshire,2022-09-15,0
North Lanarkshire,2022-09-16,0
North Lanarkshire,2022-09-17,0
North Lanarkshire,2022-09-18,0
North Lanarkshire,2022-09-19,0
North Lanarkshire,2022-09-20,0
North Lanarkshire,2022-09-21,0
North Lanarkshire,2022-09-22,31
North Lanarkshire,2022-09-23,0
North Lanarkshire,2022-09-24,0
North Lanarkshire,2022-09-25,0
North Lanarkshire,2022-09-26,0
North Lanarkshire,2022-09-27,0
North Lanarkshire,2022-09-28,22
North Lanarkshire,2022-09-29,0
North Lanarkshire,2022-09-30,0
North Lanarkshire,2022-10-01,0
North Lanarkshire,2022-10-02,0
North Lanarkshire,2022-10-03,0
